RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
9327,78370266,Smith,387,France,Male,23,3,93665.77,3,1,1,24656.01,0,0,4,PLATINUM,711
9328,39041075,Smith,708,France,Male,76,0,160342.71,4,1,0,147002.42,0,0,5,PLATINUM,740
9329,24553939,Smith,405,Spain,Female,38,1,230082.91,3,1,1,49362.9,0,0,1,SILVER,701
9330,22229115,Smith,668,Germany,Male,62,2,127004.48,3,1,0,169760.52,0,0,3,PLATINUM,125
9331,88076554,Smith,725,Spain,Female,62,4,180672.67,4,0,1,173848.72,1,0,3,PLATINUM,935
9332,45680460,Smith,397,Spain,Male,52,9,114220.76,4,1,0,114737.45,0,0,2,PLATINUM,189
9333,41084035,Smith,454,France,Male,69,8,54701.91,3,0,0,86545.44,0,0,1,PLATINUM,231
9334,12326344,Smith,823,France,Male,63,4,30988.08,1,0,1,160740.53,0,0,2,SILVER,451
9335,55400140,Smith,408,France,Female,83,5,34081.61,4,1,0,176065.96,0,0,1,SILVER,243
9336,23886255,Smith,426,Spain,Male,74,6,5331.43,4,0,1,150269.33,0,0,2,DIAMOND,712
9337,66435455,Smith,777,France,Male,59,3,138225.57,1,0,0,182314.18,1,0,3,SILVER,307
9338,87846937,Smith,848,France,Female,90,7,32776.49,4,1,0,129041.0,0,0,3,DIAMOND,779
9339,44631269,Smith,567,France,Female,33,10,216424.59,1,0,1,137389.67,0,0,2,GOLD,183
9340,59781286,Smith,732,Spain,Male,22,5,245724.38,2,1,0,118653.77,0,0,2,SILVER,180
9341,99603547,Smith,404,Spain,Male,18,10,123967.18,4,1,0,102750.83,0,0,4,PLATINUM,788
9342,21488057,Smith,404,Spain,Male,39,0,112418.49,4,1,0,134423.51,1,0,3,GOLD,823
9343,26125202,Smith,478,France,Female,65,5,87018.12,2,1,0,116619.53,0,0,5,GOLD,707
9344,53480786,Smith,741,Germany,Male,43,1,159506.74,4,1,0,148935.6,0,0,5,GOLD,227
9345,45183472,Smith,732,France,Female,51,3,152006.77,3,0,0,187504.53,0,0,1,DIAMOND,467
9346,37577420,Smith,737,France,Male,75,10,85845.53,3,0,1,80878.96,0,0,4,PLATINUM,366
9347,87737036,Smith,434,France,Female,24,3,85791.66,2,0,1,88122.0,0,0,2,PLATINUM,673
9348,30440505,Smith,563,France,Female,42,9,161200.96,3,0,1,12856.38,0,0,5,GOLD,448
9349,39354523,Smith,464,Germany,Male,74,9,138636.55,2,1,1,110136.57,0,0,1,GOLD,126
9350,80025460,Smith,786,Spain,Male,29,4,179638.86,3,0,0,34966.18,1,0,3,GOLD,696
9351,43196609,Smith,663,France,Female,48,9,235348.09,4,0,1,146040.14,0,0,3,GOLD,586
9352,40877053,Smith,642,Spain,Male,44,1,194897.89,3,1,0,158121.52,0,0,5,PLATINUM,128
9353,37631757,Smith,398,France,Female,51,5,76086.43,4,1,1,147320.71,0,0,1,DIAMOND,221
9354,81975804,Smith,416,France,Female,51,10,189780.61,3,0,0,113862.43,1,0,3,SILVER,584
9355,30239727,Smith,624,France,Male,54,2,112506.13,2,1,0,111501.29,0,0,1,GOLD,387
9356,77492947,Smith,478,France,Female,75,8,194414.1,3,1,1,132845.25,0,0,3,GOLD,268
9357,52474638,Smith,378,France,Male,77,5,221642.82,4,0,0,115393.16,0,0,3,GOLD,332
9358,26419167,Smith,692,Germany,Female,43,2,62484.84,2,0,0,152555.27,1,0,3,GOLD,480
9359,49162400,Smith,382,Spain,Male,62,2,59661.25,3,0,1,179960.28,1,0,2,DIAMOND,406
9360,67101200,Smith,468,Spain,Male,62,4,108156.23,1,1,0,111864.6,0,0,2,DIAMOND,379
9361,41074455,Smith,529,France,Male,49,5,12883.47,1,0,0,30964.91,0,0,1,PLATINUM,893
9362,59405085,Smith,774,Spain,Female,86,3,171421.48,2,0,1,34896.25,0,0,3,SILVER,792
9363,52609292,Smith,500,Germany,Male,88,4,187425.27,1,0,0,81424.5,1,0,1,GOLD,632
9364,42191226,Smith,482,Spain,Female,40,2,86357.5,1,0,1,104295.62,0,0,5,DIAMOND,642
9365,29828014,Smith,676,France,Female,82,9,116321.31,3,0,0,52759.57,0,0,3,SILVER,618
9366,96422127,Smith,534,Spain,Male,56,3,147589.15,3,0,0,96022.54,0,0,3,GOLD,848
9367,50018575,Smith,483,Germany,Female,84,7,18399.46,4,0,1,35789.44,0,0,1,SILVER,708
9368,21712961,Smith,526,Spain,Male,62,7,177824.38,3,0,1,55757.7,0,0,1,SILVER,500
9369,31574879,Smith,371,France,Female,84,0,131675.42,2,1,1,149452.2,0,0,5,SILVER,542
9370,19084970,Smith,590,France,Female,80,3,156065.57,4,1,0,197258.36,1,0,5,PLATINUM,395
9371,49823623,Smith,426,Germany,Male,87,1,180957.65,4,1,0,45378.59,1,0,1,GOLD,152
9372,40479362,Smith,553,France,Male,71,3,168889.69,3,1,1,74428.35,0,0,2,DIAMOND,988
9373,39627659,Smith,353,France,Female,44,4,23830.4,4,1,0,76630.46,0,0,4,SILVER,932
9374,63867091,Smith,677,Spain,Male,53,0,195648.02,4,0,1,52431.96,0,0,5,GOLD,695
9375,79041167,Smith,797,France,Male,22,4,152511.65,3,0,1,48770.82,0,0,4,GOLD,824
9376,79860685,Smith,514,France,Female,84,6,178720.21,2,0,1,35021.92,0,0,5,DIAMOND,338
9377,50869327,Smith,764,Germany,Male,68,4,65375.43,3,1,0,182427.77,0,0,5,DIAMOND,720
9378,41759418,Smith,770,France,Female,49,6,55356.8,1,1,1,133380.75,0,0,5,PLATINUM,481
9379,59662128,Smith,477,Germany,Male,38,8,206523.07,4,0,0,65188.91,0,0,5,PLATINUM,393
9380,74981054,Smith,394,Germany,Male,34,7,97597.3,3,1,0,59037.95,0,0,2,PLATINUM,475
9381,10426941,Smith,567,France,Female,90,0,143836.68,2,0,0,122047.4,1,0,2,SILVER,355
9382,89371242,Smith,584,Spain,Female,43,9,137898.87,2,0,1,142472.25,0,0,4,DIAMOND,633
9383,48404656,Smith,485,France,Male,39,9,146291.71,4,1,0,58071.63,0,0,1,PLATINUM,351
9384,10386354,Smith,517,Spain,Male,58,1,17376.61,1,0,0,75960.94,1,0,4,SILVER,544
9385,38105973,Smith,830,Spain,Female,76,5,75618.41,3,1,0,65216.34,0,0,2,GOLD,828
9386,10935709,Smith,586,France,Male,27,4,16620.13,1,0,1,26664.58,1,0,2,GOLD,515
9387,79594042,Smith,442,Spain,Male,22,0,120040.24,3,0,0,83440.4,0,0,3,DIAMOND,898
9388,83487886,Smith,354,Germany,Male,72,1,225524.67,2,1,1,111386.12,0,0,3,PLATINUM,710
9389,82586494,Smith,505,France,Male,43,2,97294.05,2,1,1,134519.59,0,0,5,GOLD,669
9390,76914907,Smith,594,France,Female,21,9,195612.44,4,1,1,89179.97,1,0,3,SILVER,688
9391,16288893,Smith,709,France,Male,44,4,71811.59,1,1,0,196840.32,0,0,1,DIAMOND,947
9392,26328470,Smith,430,Spain,Female,75,6,214066.44,2,0,1,128909.16,0,0,4,SILVER,584
9393,89163104,Smith,596,France,Female,20,5,104875.78,4,0,0,178451.07,0,0,4,PLATINUM,411
9394,38688172,Smith,692,France,Male,67,2,88804.35,2,0,0,184037.67,1,0,2,PLATINUM,474
9395,28123581,Smith,842,France,Female,43,5,174369.9,3,1,1,166065.88,0,0,4,DIAMOND,950
9396,44690510,Smith,486,Germany,Male,35,3,128189.32,1,0,0,61297.26,0,0,1,DIAMOND,850
9397,18875206,Smith,735,Spain,Male,24,2,84330.01,1,1,0,91942.65,0,0,3,PLATINUM,908
9398,90041230,Smith,412,Germany,Female,62,3,14523.06,3,0,1,10073.18,0,0,3,PLATINUM,860
9399,59090547,Smith,829,France,Female,30,10,41659.83,3,1,0,95767.31,0,0,1,DIAMOND,242
9400,66394473,Smith,656,France,Female,23,7,193080.93,1,0,0,65813.01,0,0,3,PLATINUM,913
9401,44087469,Smith,465,France,Male,52,0,230182.93,4,0,1,31260.25,1,0,5,GOLD,726
9402,72552127,Smith,462,France,Male,70,2,42209.57,4,0,0,169331.69,0,0,4,PLATINUM,732
9403,85711405,Smith,380,Germany,Male,85,9,142360.31,2,1,0,137954.9,0,0,3,GOLD,852
9404,40461879,Smith,356,France,Female,59,7,8543.42,4,1,1,199829.67,0,0,4,PLATINUM,926
9405,36167544,Smith,763,Spain,Female,21,9,72710.86,1,0,1,104693.8,0,0,1,DIAMOND,292
9406,75991925,Smith,791,Germany,Female,77,8,112196.99,4,0,1,72834.17,1,0,3,GOLD,763
9407,58382891,Smith,352,Spain,Female,62,2,183969.47,3,0,1,60124.17,0,0,5,PLATINUM,857
9408,58191644,Smith,656,Spain,Female,89,8,11026.96,1,1,0,92718.61,0,0,5,GOLD,442
9409,27204925,Smith,592,Spain,Male,83,9,195307.66,2,0,0,68875.71,0,0,1,DIAMOND,201
9410,76249688,Smith,405,France,Male,39,10,50661.94,1,0,0,198244.13,0,0,5,PLATINUM,704
9411,52198579,Smith,422,Spain,Female,29,9,189882.94,1,1,1,44730.85,0,0,1,PLATINUM,755
9412,42078935,Smith,359,Spain,Female,68,3,156367.7,4,0,1,13634.64,0,0,5,DIAMOND,788
9413,42482616,Smith,410,Spain,Female,34,3,84893.96,4,1,0,34699.9,0,0,3,SILVER,899
9414,78859730,Smith,843,France,Female,53,6,180937.87,4,1,1,179391.14,1,0,4,SILVER,719
9415,38470337,Smith,399,France,Male,66,5,59080.65,2,0,1,141844.66,0,0,4,GOLD,328
9416,47331605,Smith,471,Spain,Female,33,9,54931.99,2,0,1,158954.72,0,0,2,DIAMOND,371
9417,33010323,Smith,524,France,Female,61,2,15436.19,2,1,0,70889.6,1,0,4,GOLD,654
9418,20190880,Smith,823,France,Female,39,7,98269.29,2,0,0,128313.68,0,0,5,PLATINUM,458
9419,48401816,Smith,350,France,Male,25,4,24426.66,3,1,1,144500.74,0,0,2,PLATINUM,465
9420,66703048,Smith,827,Spain,Male,35,1,104875.23,1,1,0,72019.06,0,0,2,PLATINUM,699
9421,26431928,Smith,790,France,Female,89,9,2450.89,4,0,1,147660.26,0,0,3,PLATINUM,920
9422,20339460,Smith,387,Spain,Male,55,2,38770.84,1,0,1,129635.16,1,0,3,SILVER,971
9423,48789180,Smith,539,France,Female,46,6,233092.99,1,0,0,66284.65,0,0,3,PLATINUM,865
9424,18400728,Smith,428,France,Female,90,9,198890.45,1,1,1,20042.62,0,0,5,SILVER,632
9425,14817167,Smith,694,France,Female,19,8,59040.9,4,0,0,55194.32,0,0,5,DIAMOND,516
9426,56682092,Smith,803,Germany,Male,76,0,179573.0,1,1,1,127711.87,0,0,5,DIAMOND,542
9427,50385139,Smith,687,France,Female,59,5,167120.45,3,1,1,123815.82,1,0,4,DIAMOND,159
9428,99992508,Smith,798,France,Female,38,10,44231.4,4,1,0,106453.34,1,0,1,GOLD,766
9429,31523136,Smith,539,France,Male,19,8,92764.63,3,1,1,57780.27,0,0,3,GOLD,728
9430,37387010,Smith,533,France,Male,22,6,228426.44,4,0,1,94461.98,0,0,2,SILVER,132
9431,99674853,Smith,416,Germany,Female,34,2,184679.47,1,1,1,37368.31,0,0,2,GOLD,455
9432,24528821,Smith,366,France,Female,41,6,190087.3,1,1,0,135852.76,0,0,2,PLATINUM,347
9433,84032849,Smith,732,France,Male,25,1,140971.51,1,1,1,175140.41,0,0,1,GOLD,713
9434,56329192,Smith,717,France,Male,47,9,166384.95,3,0,0,98100.32,0,0,5,GOLD,789
9435,87848913,Smith,741,France,Male,67,1,127184.62,1,1,1,50469.53,0,0,5,SILVER,515
9436,32878786,Smith,665,Spain,Female,39,0,185223.45,2,0,0,167298.4,1,0,5,DIAMOND,401
9437,88422025,Smith,846,France,Female,76,2,183181.91,3,0,1,69485.09,0,0,2,GOLD,255
9438,18032304,Smith,645,France,Male,41,0,7770.8,2,1,1,122853.85,0,0,1,PLATINUM,278
9439,45821030,Smith,558,France,Male,43,7,157943.6,4,1,1,24330.09,0,0,4,PLATINUM,340
9440,85560256,Smith,694,Germany,Female,78,10,157453.42,2,0,0,146408.11,1,0,1,SILVER,841
9441,42424666,Smith,795,Germany,Male,25,7,16829.99,2,1,1,97527.62,0,0,1,SILVER,381
9442,31904952,Smith,390,France,Female,29,3,102595.32,3,1,1,90436.24,0,0,3,DIAMOND,275
9443,83006026,Smith,745,Germany,Female,31,0,224697.28,4,0,0,187618.93,0,0,4,PLATINUM,413
9444,90512624,Smith,826,Germany,Female,47,1,238359.71,2,0,1,103383.01,0,0,1,GOLD,274
9445,82019526,Smith,822,France,Male,72,1,195552.74,1,0,1,13182.6,0,0,4,GOLD,674
9446,20848338,Smith,464,France,Female,78,1,37867.8,1,0,0,192365.97,1,0,1,SILVER,402
9447,39603896,Smith,449,Germany,Male,79,8,93679.99,4,1,0,12320.45,0,0,4,PLATINUM,681
9448,62326775,Smith,722,Germany,Male,48,6,45638.34,2,0,1,111815.19,0,0,4,PLATINUM,886
9449,17776604,Smith,787,Spain,Male,44,8,163034.03,3,0,1,130383.43,0,0,4,PLATINUM,434
9450,20129678,Smith,694,France,Male,18,9,193286.11,4,1,1,179951.99,0,0,3,PLATINUM,308
9451,19897442,Smith,698,Spain,Female,58,9,220941.43,4,0,1,139050.37,0,0,5,GOLD,709
9452,11035108,Smith,488,France,Female,31,1,215162.12,4,1,1,164115.23,0,0,1,GOLD,420
9453,42324470,Smith,665,Spain,Female,91,4,24802.48,4,0,1,156285.29,0,0,3,DIAMOND,502
9454,94364445,Smith,673,Germany,Male,67,0,31418.5,1,0,0,50571.62,0,0,1,DIAMOND,948
9455,99042451,Smith,683,Germany,Female,59,1,227417.95,3,1,1,143088.93,0,0,1,SILVER,219
9456,12074242,Smith,651,France,Female,88,3,210946.11,1,1,1,131140.61,0,0,2,SILVER,586
9457,76564424,Smith,643,France,Female,57,9,115094.54,4,0,0,56354.46,0,0,2,SILVER,819
9458,55158440,Smith,794,Germany,Female,31,0,107513.02,3,0,0,34382.88,0,0,3,PLATINUM,153
9459,65454617,Smith,366,France,Male,28,7,138199.92,1,0,1,152811.48,0,0,1,SILVER,961
9460,27271425,Smith,671,France,Male,80,5,149158.96,2,0,0,194513.99,0,0,3,SILVER,330
9461,28311446,Smith,805,France,Female,66,0,63554.14,2,0,0,150304.71,0,0,5,GOLD,830
9462,32228367,Smith,641,France,Male,54,8,100935.44,4,1,0,152395.48,0,0,5,PLATINUM,565
9463,78875163,Smith,423,Germany,Male,27,0,154923.24,2,0,0,41673.86,0,0,2,SILVER,475
9464,56410650,Smith,612,France,Male,71,10,51566.85,3,1,0,56940.52,0,0,2,SILVER,186
9465,64351666,Smith,833,France,Female,24,3,249708.31,4,0,0,121294.9,0,0,3,DIAMOND,276
9466,92386751,Smith,365,France,Female,29,4,70734.86,2,1,0,15971.86,0,0,5,PLATINUM,638
9467,50441040,Smith,363,Spain,Male,72,10,138103.82,3,0,0,136905.36,0,0,5,SILVER,155
9468,93496485,Smith,685,Spain,Male,53,8,138539.9,1,1,1,37514.14,0,0,3,GOLD,527
9469,28439872,Smith,630,France,Male,24,1,112871.31,1,0,0,88545.31,0,0,5,DIAMOND,814
9470,74433202,Smith,710,Germany,Male,41,8,60385.86,3,0,0,70835.74,0,0,2,DIAMOND,432
9471,59016200,Smith,353,France,Female,51,0,141338.27,2,1,1,30226.55,0,0,3,SILVER,655
9472,65640716,Smith,762,Germany,Male,82,3,22753.6,3,1,1,119966.58,0,0,4,GOLD,122
9473,53177639,Smith,476,Germany,Female,46,10,96731.53,3,0,0,78636.71,0,0,4,DIAMOND,573
9474,69281102,Smith,661,France,Male,43,6,56063.05,3,1,1,18357.15,0,0,4,GOLD,397
9475,47877674,Smith,355,France,Female,91,3,31044.44,1,1,1,94439.8,0,0,5,PLATINUM,547
9476,69915563,Smith,478,Germany,Male,82,7,231370.73,1,0,0,122149.19,0,0,2,PLATINUM,838
9477,76881133,Smith,772,Spain,Female,62,6,174985.73,1,1,0,34778.73,0,0,2,PLATINUM,969
9478,46426144,Smith,734,Spain,Female,34,5,42207.22,2,1,1,121148.84,0,0,5,SILVER,823
9479,22505751,Smith,720,Spain,Male,53,4,237348.97,4,0,0,67384.59,0,0,2,PLATINUM,699
9480,50457970,Smith,581,France,Male,90,9,53998.03,1,1,1,59333.15,1,0,3,DIAMOND,323
9481,54920447,Smith,796,France,Female,80,2,58903.32,1,0,0,161141.81,1,0,3,DIAMOND,381
9482,23049353,Smith,662,Spain,Female,40,7,33317.59,3,0,0,98870.92,1,0,5,GOLD,101
9483,50371555,Smith,544,France,Male,83,3,181963.28,2,1,0,81805.37,0,0,2,SILVER,624
9484,57818749,Smith,414,Germany,Male,59,7,142718.86,3,1,1,164474.25,0,0,5,DIAMOND,486
9485,81787884,Smith,670,France,Male,88,0,14562.78,3,1,0,182965.41,0,0,2,DIAMOND,202
9486,45346795,Smith,452,France,Male,88,10,6324.99,3,1,1,69865.89,0,0,2,GOLD,495
9487,94525002,Smith,626,France,Female,60,1,133164.87,3,1,1,19575.63,0,0,3,GOLD,347
9488,56003901,Smith,842,Spain,Female,72,1,162882.8,1,0,1,112736.34,0,0,3,PLATINUM,881
9489,74283025,Smith,507,France,Female,73,5,205718.4,2,1,0,145879.2,0,0,3,DIAMOND,301
9490,57814123,Smith,573,Spain,Male,48,4,119568.23,1,1,1,121680.24,0,0,1,GOLD,588
9491,37668708,Smith,638,Spain,Male,73,9,169132.62,4,0,0,140730.59,1,0,5,GOLD,473
9492,92523710,Smith,781,Spain,Male,91,9,183413.92,3,1,0,132877.61,0,0,4,DIAMOND,777
9493,41674195,Smith,627,France,Female,65,6,153263.17,1,1,1,191639.03,0,0,2,PLATINUM,559
9494,78811288,Smith,827,Germany,Male,69,1,88054.06,2,0,1,174524.42,0,0,1,GOLD,217
9495,21690251,Smith,531,Spain,Female,89,8,32973.87,4,1,0,35050.27,0,0,3,SILVER,139
9496,95071640,Smith,715,France,Male,18,1,161884.64,1,0,1,95994.74,1,0,5,DIAMOND,942
9497,34794122,Smith,353,Germany,Female,19,0,192174.08,1,1,1,96406.03,0,0,2,GOLD,149
9498,87258440,Smith,564,France,Female,59,1,47456.78,4,1,0,96703.4,0,0,2,GOLD,805
9499,77976702,Smith,788,France,Female,91,10,123716.68,2,1,1,186833.75,0,0,1,GOLD,450
9500,44612312,Smith,777,France,Male,26,2,99311.35,4,0,0,72166.64,0,0,3,PLATINUM,801
9501,13087714,Smith,566,Germany,Male,48,5,51425.77,4,0,0,126711.88,0,0,4,DIAMOND,109
9502,56262899,Smith,745,Germany,Male,19,6,61328.29,3,0,0,180299.55,0,0,2,GOLD,976
9503,26135519,Smith,558,France,Male,41,10,59418.54,3,1,0,19602.34,0,0,3,GOLD,361
9504,97364272,Smith,812,Spain,Female,60,5,104732.74,4,0,0,176925.25,0,0,1,DIAMOND,410
9505,70292109,Smith,423,France,Female,87,0,97615.48,3,0,0,155342.21,1,0,5,GOLD,672
9506,85965696,Smith,576,Germany,Male,89,8,138544.68,2,1,0,49495.75,0,0,5,GOLD,249
9507,55073616,Smith,724,Spain,Male,60,7,23302.67,1,1,0,71847.15,0,0,1,PLATINUM,530
9508,88737688,Smith,849,France,Male,68,1,145312.58,4,0,0,69011.48,0,0,4,PLATINUM,429
9509,53250106,Smith,785,Spain,Male,63,0,5461.52,3,1,0,52048.24,0,0,5,GOLD,658
9510,23969223,Smith,442,Germany,Female,18,6,64343.78,2,1,1,131319.06,0,0,1,GOLD,318
9511,82708932,Smith,809,Germany,Male,84,2,125534.5,2,0,1,196737.38,0,0,5,GOLD,831
9512,74625942,Smith,414,France,Female,18,2,171734.08,2,1,1,41656.24,0,0,1,DIAMOND,857
9513,65138447,Smith,670,France,Female,80,10,192816.41,4,1,0,54115.88,0,0,5,PLATINUM,912
9514,85695489,Smith,359,Germany,Female,79,9,8890.33,3,1,0,65171.09,0,0,4,GOLD,159
9515,29646137,Smith,751,France,Male,78,8,134371.72,2,0,1,188138.5,0,0,1,SILVER,854
9516,34954255,Smith,652,France,Male,57,1,88609.15,3,1,0,128906.1,1,0,4,PLATINUM,372
9517,75172686,Smith,671,Spain,Male,46,4,173727.23,1,1,0,50406.97,1,0,4,PLATINUM,690
9518,96889305,Smith,654,France,Male,52,3,70944.94,2,0,1,162757.92,1,0,2,DIAMOND,654
9519,20718126,Smith,805,Spain,Female,28,0,185930.91,2,1,0,185345.81,0,0,1,GOLD,367
9520,99523371,Smith,627,France,Male,28,5,150559.23,3,1,1,86654.02,1,0,4,GOLD,227
9521,47782748,Smith,435,Germany,Female,80,5,197418.1,3,1,1,42835.21,0,0,2,DIAMOND,163
9522,35832599,Smith,375,Spain,Male,86,10,246098.49,3,0,1,68884.15,0,0,2,GOLD,481
9523,63910126,Smith,567,Spain,Female,73,0,227146.49,1,1,0,51251.8,0,0,4,DIAMOND,819
9524,40954678,Smith,742,France,Female,24,6,148322.55,4,0,0,48271.13,0,0,3,SILVER,914
9525,23090642,Smith,754,Spain,Female,68,5,223440.54,3,1,1,42449.86,0,0,1,DIAMOND,311
9526,66258631,Smith,444,France,Male,56,3,38272.45,2,1,1,176449.09,1,0,1,DIAMOND,789
9527,88358601,Smith,593,France,Female,59,6,10758.79,1,0,0,26318.72,0,0,3,DIAMOND,254
9528,67593159,Smith,796,Germany,Female,89,2,133283.31,3,0,1,88536.41,0,0,1,GOLD,377
9529,93521046,Smith,456,Spain,Male,70,9,243592.44,3,0,1,12799.66,0,0,4,PLATINUM,830
9530,28088845,Smith,739,Spain,Female,38,10,177434.11,2,0,0,65745.11,0,0,2,PLATINUM,798
9531,61232190,Smith,597,France,Male,47,5,76285.6,2,0,0,144317.68,1,0,2,GOLD,296
9532,21600244,Smith,363,Spain,Male,18,5,167192.84,3,1,1,48538.79,0,0,3,PLATINUM,692
9533,25855977,Smith,510,Spain,Female,41,9,9976.93,1,1,0,199758.63,1,0,4,DIAMOND,325
9534,59285503,Smith,420,France,Female,23,5,117654.91,3,1,0,19176.86,0,0,4,SILVER,761
9535,74049726,Smith,501,Germany,Male,23,2,59313.92,4,0,1,35931.9,0,0,2,SILVER,833
9536,63277407,Smith,806,France,Female,86,9,12299.54,1,0,1,159507.38,0,0,5,SILVER,550
9537,46907353,Smith,424,France,Male,79,4,62477.6,2,1,0,195439.69,0,0,5,GOLD,810
9538,93947344,Smith,725,Spain,Male,52,0,180615.11,2,0,0,191262.47,0,0,1,PLATINUM,596
9539,48648934,Smith,564,France,Female,52,5,137797.2,1,0,0,161664.92,1,0,1,PLATINUM,370
9540,43547455,Smith,717,France,Male,65,6,5858.72,1,0,0,194867.45,0,0,1,PLATINUM,170
9541,74882335,Smith,400,France,Female,89,4,102434.44,2,0,0,169750.95,1,0,4,PLATINUM,230
9542,12459507,Smith,735,Germany,Female,60,4,188042.78,4,0,0,21024.71,0,0,2,GOLD,256
9543,76290683,Smith,492,France,Male,52,5,238651.17,1,1,0,170670.48,0,0,4,PLATINUM,489
9544,80560961,Smith,768,France,Female,22,6,218589.39,2,1,1,101918.19,0,0,3,DIAMOND,190
9545,17292306,Smith,385,Germany,Female,48,3,379.94,3,0,1,96783.11,0,0,2,GOLD,548
9546,88848663,Smith,849,France,Female,48,6,54675.5,1,0,0,10480.19,0,0,2,DIAMOND,852
9547,17518933,Smith,723,Spain,Female,25,4,51934.22,4,1,1,127848.86,0,0,2,PLATINUM,793
9548,38887817,Smith,825,France,Female,23,6,103273.66,1,1,0,137605.65,0,0,2,SILVER,261
9549,66848968,Smith,516,France,Female,70,0,161438.64,4,1,0,160235.93,0,0,1,GOLD,797
9550,82901683,Smith,585,France,Male,61,9,38267.27,2,0,0,71931.07,0,0,2,GOLD,107
9551,35788031,Smith,609,France,Female,66,1,228919.67,1,0,1,34345.38,0,0,4,PLATINUM,210
9552,17642139,Smith,541,Spain,Male,25,1,194279.23,1,1,1,93571.56,1,0,2,DIAMOND,700
9553,73625792,Smith,551,France,Male,81,6,104832.98,4,1,1,78834.71,1,0,3,DIAMOND,754
9554,19030672,Smith,611,Germany,Female,21,8,145998.37,4,0,0,153095.32,0,0,5,PLATINUM,137
9555,61197278,Smith,534,France,Female,49,6,135450.5,3,1,0,53593.37,1,0,4,DIAMOND,878
9556,65719339,Smith,507,Germany,Male,70,5,145557.51,4,1,1,36252.49,0,0,4,PLATINUM,172
9557,42685284,Smith,595,Spain,Male,84,2,215028.81,2,1,0,93635.24,0,0,4,DIAMOND,382
9558,63304529,Smith,459,France,Female,80,4,50029.91,1,0,0,129318.02,1,0,1,SILVER,304
9559,86807461,Smith,448,Germany,Male,77,9,170928.49,4,1,0,63389.55,0,0,3,DIAMOND,687
9560,73346416,Smith,590,Spain,Male,50,1,26758.2,3,1,0,31742.3,0,0,2,SILVER,110
9561,49365735,Smith,840,Germany,Female,39,8,114790.99,3,0,1,93432.11,0,0,3,GOLD,925
9562,48834379,Smith,551,France,Male,48,5,158959.72,4,0,1,192756.7,0,0,2,GOLD,518
9563,69696180,Smith,471,France,Male,41,8,3125.42,3,0,1,193789.75,0,0,1,GOLD,655
9564,94404041,Smith,466,France,Female,20,8,27016.57,1,0,0,144650.27,0,0,5,DIAMOND,796
9565,25936565,Smith,445,Spain,Female,50,6,22816.69,2,0,1,157659.15,0,0,1,DIAMOND,442
9566,60128147,Smith,583,Germany,Female,43,4,93673.15,3,1,1,48666.93,0,0,3,SILVER,736
9567,11035598,Smith,839,Spain,Female,68,3,155502.24,4,1,1,81184.25,0,0,1,GOLD,874
9568,29289118,Smith,416,France,Male,47,0,248991.26,4,0,1,124903.29,0,0,3,GOLD,816
9569,84278022,Smith,725,France,Male,52,8,63519.72,1,0,0,152579.16,0,0,3,GOLD,962
9570,43718376,Smith,567,France,Male,42,5,33989.88,2,1,0,41658.74,0,0,3,PLATINUM,262
9571,37856367,Smith,364,France,Male,45,1,103690.66,4,1,1,96949.39,0,0,1,DIAMOND,948
9572,12969852,Smith,622,France,Male,43,6,36493.86,2,0,1,40923.33,0,0,5,DIAMOND,699
9573,51505062,Smith,568,France,Female,90,5,6136.14,3,0,0,130338.13,0,0,2,SILVER,599
9574,32502043,Smith,623,Spain,Male,25,3,140989.76,1,1,1,156710.82,0,0,5,DIAMOND,569
9575,16800541,Smith,720,France,Male,32,5,219893.13,3,0,1,168328.61,0,0,2,DIAMOND,307
9576,61690102,Smith,496,France,Female,66,10,215212.53,2,0,1,149149.38,0,0,1,GOLD,712
9577,58737346,Smith,681,Spain,Male,25,5,25197.14,4,0,1,40237.58,0,0,3,DIAMOND,623
9578,17689969,Smith,693,Spain,Male,72,4,36869.23,4,0,0,167398.27,1,0,2,GOLD,868
9579,13871018,Smith,802,France,Female,75,0,122780.25,1,1,1,73538.64,0,0,2,SILVER,853
9580,26223694,Smith,501,Spain,Female,20,2,91929.13,3,1,0,168795.6,0,0,1,DIAMOND,627
9581,19459412,Smith,696,France,Male,26,6,175768.64,2,0,0,57671.12,0,0,4,PLATINUM,604
9582,83520947,Smith,653,France,Female,31,1,123735.25,4,0,0,100383.62,1,0,2,GOLD,982
9583,37603044,Smith,763,Spain,Male,37,9,5029.54,4,0,0,119548.63,0,0,1,PLATINUM,453
9584,17875639,Smith,364,Spain,Male,21,9,71141.04,1,1,0,16597.09,1,0,5,GOLD,802
9585,71818606,Smith,780,Spain,Female,41,0,225372.97,1,1,0,181701.97,0,0,4,DIAMOND,712
9586,24301576,Smith,728,Spain,Male,45,7,127877.21,3,0,0,107193.22,0,0,5,GOLD,797
9587,56378726,Smith,835,France,Female,48,6,199487.19,4,0,1,46487.94,0,0,3,GOLD,574
9588,31787497,Smith,732,Germany,Female,84,5,100574.02,3,0,1,40554.27,0,0,3,PLATINUM,601
